artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
OneRepublic,Logged In,Ryan,M,1,Smith,224.67872999999997,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,660,Secrets,200,1542380000000.0,26.0
Mariah Carey,Logged In,Ryan,M,2,Smith,261.82485,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,660,Bye Bye,200,1542380000000.0,26.0
Thyrfing,Logged In,Jayden,M,0,Fox,178.6771,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,647,Vargavinter,200,1542380000000.0,101.0
Avril Lavigne,Logged In,Jayden,M,1,Fox,215.562,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,647,Alice,200,1542380000000.0,101.0
Nirvana,Logged In,Jayden,M,2,Fox,186.48771000000002,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,647,Breed,200,1542380000000.0,101.0
,Logged In,Jayden,M,3,Fox,,free,"New Orleans-Metairie, LA",GET,Home,1541030000000.0,647,,200,1542380000000.0,101.0
Soundgarden,Logged In,Aiden,M,0,Hess,290.11546,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540830000000.0,642,Burden In My Hand,200,1542380000000.0,86.0
Angels and Airwaves,Logged In,Jayden,M,4,Fox,302.05342,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,647,The Gift,200,1542380000000.0,101.0
Pedro Aznar,Logged In,Aiden,M,1,Hess,185.99138,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540830000000.0,642,A Primera Vista,200,1542380000000.0,86.0
Something Happens,Logged In,Jayden,M,5,Fox,175.67302,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,647,Inviral Love,200,1542380000000.0,101.0
,Logged Out,,,0,,,paid,,GET,Home,,650,,200,1542380000000.0,
Kate Ryan,Logged In,Ava,F,0,Robinson,209.60608,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,653,La Promesse (Radio Version),200,1542380000000.0,50.0
Paramore,Logged In,Matthew,M,0,Jones,198.21669,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Let The Flames Begin (Album Version),200,1542390000000.0,36.0
The RH Factor,Logged In,Matthew,M,1,Jones,143.25506000000001,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Crazy Race,200,1542390000000.0,36.0
Thousand Foot Krutch,Logged In,Andrea,F,0,Butler,58.87955,free,"Pensacola-Ferry Pass-Brent, FL",PUT,NextSong,1541100000000.0,148,The Invitation,200,1542390000000.0,90.0
Fey,Logged In,Matthew,M,2,Jones,267.51955,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Aire,200,1542390000000.0,36.0
Drowning Pool,Logged In,Matthew,M,3,Jones,201.63873,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Bodies,200,1542390000000.0,36.0
The Postal Service,Logged In,Matthew,M,4,Jones,266.47465,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Such Great Heights,200,1542390000000.0,36.0
Beastie Boys,Logged In,Matthew,M,5,Jones,211.722,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Unite (2009 Digital Remaster),200,1542390000000.0,36.0
Jamie Cullum,Logged In,Kate,F,0,Harrell,236.79955,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Love Ain't Gonna Let You Down,200,1542390000000.0,97.0
Ours,Logged In,Matthew,M,6,Jones,240.03873,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Fallen Souls,200,1542390000000.0,36.0
Justin Bieber,Logged In,Kate,F,1,Harrell,214.67382999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,One Time,200,1542390000000.0,97.0
Kings Of Leon,Logged In,Matthew,M,7,Jones,196.72771,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Pistol Of Fire,200,1542390000000.0,36.0
Absu,Logged In,Kate,F,2,Harrell,57.15546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Twix Yesterday_ the Day & the Morrow,200,1542390000000.0,97.0
Bon Iver,Logged In,Kate,F,3,Harrell,329.24689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Blindsided,200,1542390000000.0,97.0
,Logged In,Matthew,M,8,Jones,,paid,"Janesville-Beloit, WI",GET,Home,1541060000000.0,461,,200,1542390000000.0,36.0
O'Death,Logged In,Kate,F,4,Harrell,130.95138,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Gas Can Row,200,1542390000000.0,97.0
Enya,Logged In,Kate,F,5,Harrell,227.39546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Wild Child,200,1542390000000.0,97.0
Radiohead,Logged In,Matthew,M,9,Jones,298.13506,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Let Down,200,1542390000000.0,36.0
Julie London,Logged In,Kate,F,6,Harrell,165.58975,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Get Set For The Blues,200,1542390000000.0,97.0
Mindy Smith,Logged In,Matthew,M,10,Jones,257.17506000000003,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Jolene (Bonus Track),200,1542390000000.0,36.0
Rogue Wave,Logged In,Kate,F,7,Harrell,395.88526,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Harmonium,200,1542390000000.0,97.0
zebrahead,Logged In,Matthew,M,11,Jones,229.77261000000001,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Wake Me Up,200,1542390000000.0,36.0
Faudel,Logged In,Kate,F,8,Harrell,224.57424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Mon Pays,200,1542390000000.0,97.0
St. Vincent,Logged In,Matthew,M,12,Jones,324.10077,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Just The Same But Brand New,200,1542390000000.0,36.0
Frankie Valli,Logged In,Kate,F,9,Harrell,201.87383,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Grease (LP Version),200,1542390000000.0,97.0
The Housemartins,Logged In,Matthew,M,13,Jones,124.05506000000001,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,He Ain't Heavy_ He's My Brother,200,1542390000000.0,36.0
RÃÂ¶yksopp,Logged In,Kate,F,10,Harrell,300.14649,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,What Else Is There?,200,1542390000000.0,97.0
Eagles,Logged In,Ava,F,0,Robinson,181.86404,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,667,Earlybird (LP Version),200,1542390000000.0,50.0
David Arkenstone,Logged In,Matthew,M,14,Jones,363.41506,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Waterfall (Spirit Of The Rainforest Album Version),200,1542390000000.0,36.0
Metric,Logged In,Kate,F,11,Harrell,286.24934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Help I'm Alive,200,1542390000000.0,97.0
BMX Bandits,Logged In,Matthew,M,15,Jones,161.27955,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Mailbox,200,1542390000000.0,36.0
,Logged In,Matthew,M,16,Jones,,paid,"Janesville-Beloit, WI",GET,About,1541060000000.0,461,,200,1542390000000.0,36.0
Hot Chip,Logged In,Kate,F,12,Harrell,240.37832000000003,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Beach Party,200,1542390000000.0,97.0
Justice,Logged In,Kate,F,13,Harrell,285.41342000000003,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Phantom Part 1.5 (Album Version),200,1542390000000.0,97.0
,Logged In,Matthew,M,17,Jones,,paid,"Janesville-Beloit, WI",GET,About,1541060000000.0,461,,200,1542390000000.0,36.0
The Pussycat Dolls,Logged In,Kate,F,14,Harrell,197.90322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,I'm Done,200,1542390000000.0,97.0
N.E.R.D.,Logged In,Kate,F,15,Harrell,259.23873,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Rock Star,200,1542390000000.0,97.0
Eminem,Logged In,Matthew,M,18,Jones,261.72036,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Evil Deeds,200,1542390000000.0,36.0
Guns N' Roses,Logged In,Kate,F,16,Harrell,455.52280999999994,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Sympathy For The Devil,200,1542390000000.0,97.0
Leon Jackson,Logged In,Matthew,M,19,Jones,252.23791,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,When You Believe,200,1542390000000.0,36.0
Drowning Pool,Logged In,Matthew,M,20,Jones,219.79382999999999,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Hate,200,1542390000000.0,36.0
Michael BublÃÂ©,Logged In,Kate,F,17,Harrell,194.55955,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Can't Buy Me Love (Album Version),200,1542390000000.0,97.0
,Logged In,Matthew,M,21,Jones,,paid,"Janesville-Beloit, WI",GET,Help,1541060000000.0,461,,200,1542390000000.0,36.0
Kings Of Leon,Logged In,Matthew,M,22,Jones,201.79546000000002,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Revelry,200,1542390000000.0,36.0
Theory Of A Deadman,Logged In,Kate,F,18,Harrell,184.89424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Say Goodbye (Album Version),200,1542390000000.0,97.0
,Logged In,Kate,F,19,Harrell,,paid,"Lansing-East Lansing, MI",GET,Downgrade,1540470000000.0,633,,200,1542390000000.0,97.0
,Logged In,Matthew,M,23,Jones,,paid,"Janesville-Beloit, WI",GET,Downgrade,1541060000000.0,461,,200,1542390000000.0,36.0
,Logged In,Kate,F,20,Harrell,,paid,"Lansing-East Lansing, MI",GET,Home,1540470000000.0,633,,200,1542390000000.0,97.0
Dashboard Confessional,Logged In,Kate,F,21,Harrell,147.30404,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,The Good Fight,200,1542390000000.0,97.0
Future Rock,Logged In,Matthew,M,24,Jones,239.90812000000003,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Gears,200,1542390000000.0,36.0
The Cinematic Orchestra feat. Lou Rhodes,Logged In,Kate,F,22,Harrell,306.20689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Music Box,200,1542390000000.0,97.0
The Police,Logged In,Matthew,M,25,Jones,300.14649,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Walking On The Moon,200,1542390000000.0,36.0
Black Eyed Peas,Logged In,Kate,F,23,Harrell,214.93506000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Pump It,200,1542390000000.0,97.0
The Mars Volta,Logged In,Matthew,M,26,Jones,1001.74322,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Tetragrammaton,200,1542390000000.0,36.0
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1541020000000.0,663,,200,1542390000000.0,26.0
Crayons,Logged In,Ryan,M,1,Smith,462.07955,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,663,There You Go,200,1542390000000.0,26.0
Dear Nora,Logged In,Kate,F,24,Harrell,59.663219999999995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Give Me Some Of Yr Love,200,1542390000000.0,97.0
Lil Scrappy,Logged In,Kate,F,25,Harrell,238.78485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Like Me (Amended Version),200,1542390000000.0,97.0
Escape The Fate,Logged In,Kate,F,26,Harrell,266.73587000000003,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,This War Is Ours (The Guillotine II),200,1542390000000.0,97.0
Travis,Logged In,Layla,F,0,Griffin,238.15791000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Side,200,1542390000000.0,24.0
The xx,Logged In,Ryan,M,2,Smith,188.55138,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,663,Basic Space,200,1542390000000.0,26.0
HÃÂ©roes del Silencio,Logged In,Kate,F,27,Harrell,245.02812000000003,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Parasiempre,200,1542390000000.0,97.0
Crosby_ Stills & Nash,Logged In,Layla,F,1,Griffin,444.05505999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Suite: Judy Blue Eyes [Remastered LP Version],200,1542390000000.0,24.0
Bad Brains,Logged In,Kate,F,28,Harrell,142.78485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,No Conditions,200,1542390000000.0,97.0
James Taylor,Logged In,Matthew,M,27,Jones,214.22975,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Secret O' Life,200,1542390000000.0,36.0
Train,Logged In,Kate,F,29,Harrell,216.76362999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Hey_ Soul Sister,200,1542390000000.0,97.0
Florence + The Machine,Logged In,Layla,F,2,Griffin,131.3171,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Kiss With A Fist,200,1542390000000.0,24.0
Veggie Tales (Veggie Tunes),Logged In,Matthew,M,28,Jones,131.23873,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,King Darius Suite (LP Version),200,1542390000000.0,36.0
Alliance Ethnik,Logged In,Kate,F,30,Harrell,195.94404,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,SinceritÃÂ© Et Jalousie,200,1542390000000.0,97.0
Minnie Riperton,Logged In,Layla,F,3,Griffin,164.25751,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Seeing You This Way,200,1542390000000.0,24.0
Weezer,Logged In,Matthew,M,29,Jones,159.55546,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Buddy Holly,200,1542390000000.0,36.0
Warrior King,Logged In,Kate,F,31,Harrell,257.20117999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Baby Don't Worry,200,1542390000000.0,97.0
Colbie Caillat,Logged In,Matthew,M,30,Jones,244.08771000000002,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Realize,200,1542390000000.0,36.0
Passion Pit,Logged In,Layla,F,4,Griffin,174.75873,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Sleepyhead,200,1542390000000.0,24.0
,Logged In,Layla,F,5,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Help,1541060000000.0,407,,200,1542390000000.0,24.0
Tilly & The Wall,Logged In,Layla,F,6,Griffin,169.58649,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Pot Kettle Black,200,1542390000000.0,24.0
John Mayer,Logged In,Kate,F,32,Harrell,241.6322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Back To You,200,1542390000000.0,97.0
The Killers,Logged In,Matthew,M,31,Jones,344.78975,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Everything Will Be Alright,200,1542390000000.0,36.0
The Morning Benders,Logged In,Layla,F,7,Griffin,235.20608,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Wet Cement,200,1542390000000.0,24.0
Bon Iver,Logged In,Kate,F,33,Harrell,186.122,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Creature Fear,200,1542390000000.0,97.0
Kelly Clarkson,Logged In,Layla,F,8,Griffin,281.5473,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Already Gone,200,1542390000000.0,24.0
Children Of Bodom,Logged In,Matthew,M,32,Jones,284.96934,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Hate me !,200,1542390000000.0,36.0
The Black Keys,Logged In,Kate,F,34,Harrell,191.76443999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Howlin For You,200,1542390000000.0,97.0
The Perishers,Logged In,Kate,F,35,Harrell,234.16117999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,633,Pills (Live),200,1542390000000.0,97.0
Train,Logged In,Layla,F,9,Griffin,239.93424,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Meet Virginia,200,1542390000000.0,24.0
,Logged In,Layla,F,10,Griffin,,paid,"Lake Havasu City-Kingman, AZ",PUT,Logout,1541060000000.0,407,,307,1542390000000.0,24.0
Barry Manilow,Logged In,Matthew,M,33,Jones,187.48036000000002,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Can't Smile Without You,200,1542390000000.0,36.0
,Logged Out,,,11,,,paid,,GET,Home,,407,,200,1542390000000.0,
,Logged Out,,,12,,,paid,,PUT,Login,,407,,307,1542390000000.0,
,Logged In,Layla,F,13,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1541060000000.0,407,,200,1542390000000.0,24.0
,Logged In,Layla,F,14,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Downgrade,1541060000000.0,407,,200,1542390000000.0,24.0
Mary MacGregor,Logged In,Matthew,M,34,Jones,218.20036000000002,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Torn Between Two Lovers,200,1542390000000.0,36.0
Alex Gaudino Feat. Shena,Logged In,Layla,F,15,Griffin,174.70649,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Watch Out,200,1542390000000.0,24.0
Passion Pit,Logged In,Layla,F,16,Griffin,174.75873,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Sleepyhead,200,1542390000000.0,24.0
The Academy Is...,Logged In,Matthew,M,35,Jones,248.45016,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Every Burden Has A Version (Bonus Track),200,1542390000000.0,36.0
No Te Va Gustar,Logged In,Layla,F,17,Griffin,263.36607999999995,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Al VacÃÂ­o,200,1542390000000.0,24.0
Jadakiss,Logged In,Matthew,M,36,Jones,192.13016000000002,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Kiss Of Death,200,1542390000000.0,36.0
Coldplay,Logged In,Layla,F,18,Griffin,268.30322,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Yellow,200,1542390000000.0,24.0
Markus KrunegÃÂ¥rd,Logged In,Matthew,M,37,Jones,185.5473,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Genom tunna tyger,200,1542390000000.0,36.0
Expensive Soul,Logged In,Matthew,M,38,Jones,242.78159,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,ÃÂ Aqui Que Se Passa Tudo,200,1542390000000.0,36.0
Billy Squier,Logged In,Layla,F,19,Griffin,282.04363,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Lonely Is The Night,200,1542400000000.0,24.0
Eminem,Logged In,Matthew,M,39,Jones,268.5122,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,My Name Is,200,1542400000000.0,36.0
Bright Eyes,Logged In,Layla,F,20,Griffin,190.11873,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Drunk Kid Catholic,200,1542400000000.0,24.0
The New Pornographers,Logged In,Matthew,M,40,Jones,272.71791,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Go Places,200,1542400000000.0,36.0
Craig David,Logged In,Layla,F,21,Griffin,255.60771,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Fast Cars,200,1542400000000.0,24.0
The Strokes,Logged In,Matthew,M,41,Jones,278.64771,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,On The Other Side,200,1542400000000.0,36.0
Andrew Bird,Logged In,Layla,F,22,Griffin,305.81506,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,How You Gonna Keep 'Em Down On The Farm,200,1542400000000.0,24.0
Against Me!,Logged In,Chloe,F,0,Cuevas,160.67873,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Sink_ Florida_ Sink,200,1542400000000.0,49.0
Melendi,Logged In,Matthew,M,42,Jones,218.22648999999998,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Quiero Ser Feliz,200,1542400000000.0,36.0
Belanova,Logged In,Layla,F,23,Griffin,205.50485,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,407,Escena Final,200,1542400000000.0,24.0
,Logged In,Layla,F,24,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1541060000000.0,407,,200,1542400000000.0,24.0
Xavier Rudd,Logged In,Chloe,F,1,Cuevas,252.00281,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Let Me Be,200,1542400000000.0,49.0
Eric Church,Logged In,Matthew,M,43,Jones,190.64118,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Guys Like Me,200,1542400000000.0,36.0
Tub Ring,Logged In,Chloe,F,2,Cuevas,233.69097999999997,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Invalid,200,1542400000000.0,49.0
Alison Limerick,Logged In,Matthew,M,44,Jones,416.02567,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Where Love Lives (Come On In),200,1542400000000.0,36.0
Godsmack,Logged In,Chloe,F,3,Cuevas,543.52934,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Voodoo,200,1542400000000.0,49.0
Erin McKeown,Logged In,Matthew,M,45,Jones,180.1922,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,La Petite Mort,200,1542400000000.0,36.0
El-P,Logged In,Matthew,M,46,Jones,289.33179,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Poisenville Kids No Wins,200,1542400000000.0,36.0
Race Horses,Logged In,Chloe,F,4,Cuevas,120.73751000000001,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,No Man's Land,200,1542400000000.0,49.0
Juanes,Logged In,Chloe,F,5,Cuevas,207.20281,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Rosario Tijeras,200,1542400000000.0,49.0
Coldplay,Logged In,Matthew,M,47,Jones,200.93341999999998,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,461,Cemeteries Of London,200,1542400000000.0,36.0
Naast,Logged In,Chloe,F,6,Cuevas,175.85586999999998,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,648,Coeur De Glace,200,1542400000000.0,49.0
